review_id,phase,round,role,domain,issue,decision,doc_anchor
"R-05834","中期评审","4834","产品经理","端到端链路","课题一要求的多源异构数据融合需要映射到流量、资产、设备日志、用户行为四类可验收数据源。","在设计文档增加任务书指标追溯矩阵，并把每类数据源绑定到采集、处理、存储、页面和测试证据。","01_design/课题一产品与技术总体设计.md#3-req-t1-追溯矩阵"
"R-05835","中期评审","4835","技术经理","交付实施","试点验收需要证明部署稳定性、连续运行、应用价值和经济效益。","输出试点材料清单、演示脚本和第三方测试准备清单。","01_design/课题一产品与技术总体设计.md#7-试点与交付"
"R-05836","中期评审","4836","销售经理","性能容量","Probe 到 Web UI 的链路需要形成可复核流程。","固化 Probe -> Ingest -> Kafka -> Flink -> 存储 -> Go API -> Web UI -> Feedback -> MLOps 的流程走向。","01_design/课题一产品与技术总体设计.md#54-核心功能闭环"
"R-05837","中期评审","4837","项目经理","测试验收","功能 E2E 已有 100 轮冒烟通过，但性能、模型泛化和故障演练需另行验收。","把现有 live smoke 作为功能回归证据，把专项项列入门禁。","01_design/课题一产品与技术总体设计.md#6-验收设计"
"R-05838","中期评审","4838","全栈工程师","性能容量","10 x 100Gbps、512Mpps 和 P95 <= 60s 缺专项压测报告。","把它标成验收待闭环，定义流量模型、时间戳口径、采样点、丢包率和资源水位。","01_design/课题一产品与技术总体设计.md#62-p0-门禁"
"R-05839","中期评审","4839","算法工程师","用户体验","多源数据缺失、迟到、解析失败和 DLQ 会影响告警可信度。","定义数据质量指标、DLQ 处理、重放幂等和页面解释策略。","01_design/课题一产品与技术总体设计.md#54-核心功能闭环"
"R-05840","中期评审","4840","实施工程师","测试验收","相对 SIEM、IDS、NDR、抓包平台的差异化需要讲成客户语言。","采用“看得见、判得准、查得到、改得动、验得过”的价值链表达。","01_design/课题一产品与技术总体设计.md#8-竞争力设计"
"R-05841","中期评审","4841","测试工程师","进度与范围","全流量能力容易被误解为永久全包留存。","明确产品口径为 Flow/Session/Feature 实时分析加策略化 PCAP 索引、裁剪、留存和下载。","01_design/课题一产品与技术总体设计.md#2-任务书边界"
"R-05842","中期评审","4842","UI工程师","用户体验","页面已经丰富，但操作路径必须服务于研判闭环而不是菜单堆叠。","定义登录、态势、告警、证据、图谱、取证、反馈、治理、报表的 25 分钟演示路径。","01_design/课题一产品与技术总体设计.md#44-25-分钟演示主线"
"R-05843","中期评审","4843","产品经理","检测质量","准确率 95% 以上、误报率低于 5% 不能只用功能联调证明。","补充样本集、标签、混淆矩阵、公式、第三方测试和回归报告模板。","01_design/课题一产品与技术总体设计.md#63-检测质量门禁"
"R-05844","中期评审","4844","技术经理","性能容量","MLOps 小样本 F1=0.8 不能代表课题完成态指标。","建立最小样本门槛、champion/challenger、漂移阈值、灰度和回滚机制。","01_design/课题一产品与技术总体设计.md#54-核心功能闭环"
"R-05845","中期评审","4845","销售经理","安全合规","当前 mTLS、JWT、RBAC、审计已有基础，但 Kafka TLS/SASL 和密钥生产化仍是缺口。","设计南北向和东西向安全边界，补生产安全加固门禁。","01_design/课题一产品与技术总体设计.md#62-p0-门禁"
"R-05846","中期评审","4846","项目经理","交付实施","课题一要求的多源异构数据融合需要映射到流量、资产、设备日志、用户行为四类可验收数据源。","在设计文档增加任务书指标追溯矩阵，并把每类数据源绑定到采集、处理、存储、页面和测试证据。","01_design/课题一产品与技术总体设计.md#3-req-t1-追溯矩阵"
"R-05847","中期评审","4847","全栈工程师","交付实施","试点验收需要证明部署稳定性、连续运行、应用价值和经济效益。","输出试点材料清单、演示脚本和第三方测试准备清单。","01_design/课题一产品与技术总体设计.md#7-试点与交付"
"R-05848","中期评审","4848","算法工程师","测试验收","Probe 到 Web UI 的链路需要形成可复核流程。","固化 Probe -> Ingest -> Kafka -> Flink -> 存储 -> Go API -> Web UI -> Feedback -> MLOps 的流程走向。","01_design/课题一产品与技术总体设计.md#54-核心功能闭环"
"R-05849","中期评审","4849","实施工程师","测试验收","功能 E2E 已有 100 轮冒烟通过，但性能、模型泛化和故障演练需另行验收。","把现有 live smoke 作为功能回归证据，把专项项列入门禁。","01_design/课题一产品与技术总体设计.md#6-验收设计"
"R-05850","中期评审","4850","测试工程师","性能容量","10 x 100Gbps、512Mpps 和 P95 <= 60s 缺专项压测报告。","把它标成验收待闭环，定义流量模型、时间戳口径、采样点、丢包率和资源水位。","01_design/课题一产品与技术总体设计.md#62-p0-门禁"
"R-05851","中期评审","4851","UI工程师","检测质量","多源数据缺失、迟到、解析失败和 DLQ 会影响告警可信度。","定义数据质量指标、DLQ 处理、重放幂等和页面解释策略。","01_design/课题一产品与技术总体设计.md#54-核心功能闭环"
"R-05852","中期评审","4852","产品经理","性能容量","相对 SIEM、IDS、NDR、抓包平台的差异化需要讲成客户语言。","采用“看得见、判得准、查得到、改得动、验得过”的价值链表达。","01_design/课题一产品与技术总体设计.md#8-竞争力设计"
"R-05853","中期评审","4853","技术经理","安全合规","全流量能力容易被误解为永久全包留存。","明确产品口径为 Flow/Session/Feature 实时分析加策略化 PCAP 索引、裁剪、留存和下载。","01_design/课题一产品与技术总体设计.md#2-任务书边界"
"R-05854","中期评审","4854","销售经理","用户体验","页面已经丰富，但操作路径必须服务于研判闭环而不是菜单堆叠。","定义登录、态势、告警、证据、图谱、取证、反馈、治理、报表的 25 分钟演示路径。","01_design/课题一产品与技术总体设计.md#44-25-分钟演示主线"
"R-05855","中期评审","4855","项目经理","检测质量","准确率 95% 以上、误报率低于 5% 不能只用功能联调证明。","补充样本集、标签、混淆矩阵、公式、第三方测试和回归报告模板。","01_design/课题一产品与技术总体设计.md#63-检测质量门禁"
"R-05856","中期评审","4856","全栈工程师","测试验收","MLOps 小样本 F1=0.8 不能代表课题完成态指标。","建立最小样本门槛、champion/challenger、漂移阈值、灰度和回滚机制。","01_design/课题一产品与技术总体设计.md#54-核心功能闭环"
"R-05857","中期评审","4857","算法工程师","安全合规","当前 mTLS、JWT、RBAC、审计已有基础，但 Kafka TLS/SASL 和密钥生产化仍是缺口。","设计南北向和东西向安全边界，补生产安全加固门禁。","01_design/课题一产品与技术总体设计.md#62-p0-门禁"
"R-05858","中期评审","4858","实施工程师","端到端链路","课题一要求的多源异构数据融合需要映射到流量、资产、设备日志、用户行为四类可验收数据源。","在设计文档增加任务书指标追溯矩阵，并把每类数据源绑定到采集、处理、存储、页面和测试证据。","01_design/课题一产品与技术总体设计.md#3-req-t1-追溯矩阵"
"R-05859","中期评审","4859","测试工程师","交付实施","试点验收需要证明部署稳定性、连续运行、应用价值和经济效益。","输出试点材料清单、演示脚本和第三方测试准备清单。","01_design/课题一产品与技术总体设计.md#7-试点与交付"
"R-05860","中期评审","4860","UI工程师","性能容量","Probe 到 Web UI 的链路需要形成可复核流程。","固化 Probe -> Ingest -> Kafka -> Flink -> 存储 -> Go API -> Web UI -> Feedback -> MLOps 的流程走向。","01_design/课题一产品与技术总体设计.md#54-核心功能闭环"
"R-05861","中期评审","4861","产品经理","测试验收","功能 E2E 已有 100 轮冒烟通过，但性能、模型泛化和故障演练需另行验收。","把现有 live smoke 作为功能回归证据，把专项项列入门禁。","01_design/课题一产品与技术总体设计.md#6-验收设计"
"R-05862","中期评审","4862","技术经理","性能容量","10 x 100Gbps、512Mpps 和 P95 <= 60s 缺专项压测报告。","把它标成验收待闭环，定义流量模型、时间戳口径、采样点、丢包率和资源水位。","01_design/课题一产品与技术总体设计.md#62-p0-门禁"
"R-05863","中期评审","4863","销售经理","用户体验","多源数据缺失、迟到、解析失败和 DLQ 会影响告警可信度。","定义数据质量指标、DLQ 处理、重放幂等和页面解释策略。","01_design/课题一产品与技术总体设计.md#54-核心功能闭环"
"R-05864","中期评审","4864","项目经理","测试验收","相对 SIEM、IDS、NDR、抓包平台的差异化需要讲成客户语言。","采用“看得见、判得准、查得到、改得动、验得过”的价值链表达。","01_design/课题一产品与技术总体设计.md#8-竞争力设计"
"R-05865","中期评审","4865","全栈工程师","进度与范围","全流量能力容易被误解为永久全包留存。","明确产品口径为 Flow/Session/Feature 实时分析加策略化 PCAP 索引、裁剪、留存和下载。","01_design/课题一产品与技术总体设计.md#2-任务书边界"
"R-05866","中期评审","4866","算法工程师","用户体验","页面已经丰富，但操作路径必须服务于研判闭环而不是菜单堆叠。","定义登录、态势、告警、证据、图谱、取证、反馈、治理、报表的 25 分钟演示路径。","01_design/课题一产品与技术总体设计.md#44-25-分钟演示主线"
